WKT,nama,deskripsi
"POLYGON ((106.7984095 -6.2207395, 106.8031302 -6.2226166, 106.8049327 -6.2251337, 106.8088809 -6.2222326, 106.8084946 -6.2209954, 106.8085376 -6.2159186, 106.8060914 -6.2155773, 106.8061772 -6.2127615, 106.7984095 -6.2146387, 106.7984095 -6.2207395))",Gelora Bung Karno,
