WKT,nama,deskripsi
"POLYGON ((106.8160984 -6.3050867, 106.8161842 -6.3059398, 106.8165061 -6.306537, 106.8168387 -6.3070595, 106.8167421 -6.307902, 106.8160554 -6.3080726, 106.815755 -6.3087764, 106.8156263 -6.3098215, 106.8161413 -6.3107172, 106.8176433 -6.310376, 106.8177291 -6.3147268, 106.8170854 -6.3151534, 106.8163988 -6.3150254, 106.8163988 -6.316305, 106.8174287 -6.3162624, 106.8180295 -6.3162197, 106.8189737 -6.3167316, 106.8192312 -6.3173288, 106.8210551 -6.3175634, 106.8227502 -6.3174994, 106.8249389 -6.3179259, 106.8257543 -6.3112504, 106.8266555 -6.3115277, 106.8270418 -6.3086698, 106.8246385 -6.3084991, 106.8245956 -6.3074754, 106.8247243 -6.3063664, 106.8232223 -6.306409, 106.8226644 -6.3067076, 106.8206045 -6.3065796, 106.8205186 -6.3059398, 106.8186304 -6.3058972, 106.8186733 -6.3054279, 106.8177506 -6.3053533, 106.8177291 -6.3055986, 106.8173858 -6.3055986, 106.8172571 -6.3052147, 106.8160984 -6.3050867))",ragunan,
