WKT,nama,deskripsi
"POLYGON ((106.851411 -6.2349254, 106.8517007 -6.2350907, 106.8519903 -6.2352507, 106.8521834 -6.2354, 106.8523765 -6.2356079, 106.8524999 -6.2358266, 106.8526126 -6.2360772, 106.8525804 -6.2365252, 106.8521834 -6.237645, 106.8520305 -6.2382903, 106.8518669 -6.2388289, 106.8516255 -6.2399808, 106.8519259 -6.24049, 106.8521405 -6.241042, 106.852634 -6.2421458, 106.8539 -6.2420285, 106.8534065 -6.2413139, 106.8531061 -6.2407273, 106.8529935 -6.2401994, 106.8529988 -6.2395861, 106.8530256 -6.2393568, 106.8531061 -6.2391168, 106.8534494 -6.2378903, 106.8536318 -6.2368878, 106.8535567 -6.2356613, 106.8532992 -6.2347014, 106.8528486 -6.2347974, 106.8526555 -6.2336668, 106.851883 -6.2337415, 106.8518079 -6.2335175, 106.8513895 -6.2335175, 106.8513252 -6.2334695, 106.8513037 -6.2332402, 106.8513252 -6.2330696, 106.850896 -6.2328137, 106.8507028 -6.2331122, 106.8505741 -6.2336775, 106.8506439 -6.2340881, 106.8508745 -6.2345094, 106.851411 -6.2349254))",tebet echo park,
